CONTRACT_ID,ENTITY_NAME,DEPARTMENT,MUNICIPALITY_TYPE,PROCESS_TYPE,CONTRACT_OBJECT,OBJETC_DETAIL,ESTIMATED_COST_ORIG,CONTRACT_VALUE_ORIG,ADDITIONAL_COST_ORIG,FINAL_COST_ORIG,YEAR,CONTRACT_DATE,START_DATE,ORIGINAL_DEADLINE,END_DATE,ID_ADJUDICACION,URLPROCESO,NIT_ENTIDAD,ID_CONTRATISTA,DPTO_MUN_CONTRATISTA,MUNICIPALITY,NOM_CONTRATISTA,ESTADO_PROCESO,MUNICIPIO_EJECUCION,ESTIMATED_COST_NORM,CONTRACT_VALUE_NORM,ADDITIONAL_COST_NORM,FINAL_COST_NORM,ADDITIONAL_TIME,FINAL_DEADLINE,PROJECT_INTENSITY_NORM,PROJECT_INTENSITY_ORIG,AWARD_GROWTH,COST_DEVIATION,TIME_DEVIATION,OWNER,REGION,HAVE_DEVIATION,HAVE_DEVIATION_COST,HAVE_DEVIATION_TIME,DEVIATION_TYPE,CONTRACT_VALUE_LOGNORM,CONTRCT_MONTH_AT,NUM_PENALTIES_ENTIDAD,TOTAL_CONTRACTS_OBRAS_ENTITY,PROPORTION_DEVIATION_ENTITY_ALL_TIME,PROPORTION_COST_DEVIATION_ENTITY_ALL_TIME,PROPORTION_TIME_DEVIATION_ENTITY_ALL_TIME,PROJECT_INTENSITY_NORM_ENTITY_ALL_TIME,AWARD_GROWTH_ORIG_ENTITY_ALL_TIME,TOTAL_CONTRACTS_OBRAS_CONT,PROPORTION_DEVIATION_CONT_ALL_TIME,PROPORTION_COST_DEVIATION_CONT_ALL_TIME,PROPORTION_TIME_DEVIATION_CONT_ALL_TIME,PROJECT_INTENSITY_NORM_CONT_ALL_TIME,AWARD_GROWTH_ORIG_CONT_ALL_TIME,REGION_EJECUTION,DEPT_COD_EJECUTION,DEPARTMENT_EJECUTION,MUN_COD_EJECUTION,MUNICIPALITY_EJECUTION,LNG,LAT,COD_DEPT,ECONOMIC_IMPORTANCE,OPEN_TRANSPARENCE_GOBERMENT,TRANSPORT_INVESTMENT,FISCAL_DESEMPENO,PRESIDENTIAL_PERIOD,REGIONAL_PERIOD,QUARTER
15-1-150895-5650065,HUILA - ALCALDiA MUNICIPIO DE PITAL,HUILA,TYPE_6,LICITACION PUBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONSTRUCCION DE PAVIMENTO EN PLACA HUELLA  EN LAS VIAS: VEREDA  RETIRO (450 METROS LINEALES);VEREDA LOS ALPES (70 METROS LINEALES); VEREDA SAN ISIDRO SECTOR ALTO SOCORRO  (150 METROS LINEALES); VEREDA BAJO MINAS  (180 METROS LINEALES); VEREDA LAS MERCEDES (200 METROS LINEALES)  LONGITUD TOTAL L=1050 METROS LINEALES; DE LA RED TERCIARIA DEL MUNICIPIO DEL PITAL; DEPARTAMENTO DEL HUILA,593677330.0,593666468.0,106000000.0,699666468.0,2016,2016-02-11,2016-04-08,90,2016-08-08,5650065,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-150895'},891180199,7710012,HUILA,EL PITAL,ISAIAS VARGAS GONZALES,LIQUIDADO,EL PITAL,861.0820575672088,861.0663030944731,153.74462437722548,1014.8109274716986,45,135,9.567403367716368,6596294.088888889,-1.8296134029553697e-05,0.1785514353827375,0.5,MUNICIPALITY,ANDINA,True,True,True,Both deviation,9.74998052084948,16-02-01,0.0,9.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,7.387783779737187,-0.0010400771780879,1.0,0.0,0.0,0.0,1.5097402597402596,-9.46147031248692e-05,REGIÓN CENTRO SUR,41.0,HUILA,41548.0,PITAL,-75.83879377666666,2.270311227,41548.0,152.41,92.35571428571428,1055136275.1666666,58.13714285714286,False,False,1
18-21-5267-7730072,ANTIOQUIA - ALCALDiA MUNICIPIO DE HISPANIA,ANTIOQUIA,TYPE_6,LICITACION PUBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE VIAS TERCIARIAS MEDIANTE EL USO DE PLACA HUELLA EN LA VEREDA EL SILENCIO DEL MUNICIPIO DE HISPANIA DEL DEPARTAMENTO DE ANTIOQUIA,486584088.0,486572988.0,73874536.0,560447524.0,2018,2018-09-26,2018-10-24,120,2019-02-24,7730072,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-5267'},890984986,900301490,ANTIOQUIA,HISPANIA,CARRETERAS Y CANTERAS S.A.S,LIQUIDADO,HISPANIA,622.8340104602671,622.8198023147758,94.56037437823365,717.3801766930094,0,120,5.190165019289798,4054774.9,-2.281208998341732e-05,0.1518262168717019,0.0,MUNICIPALITY,ANDINA,True,True,False,Only cost deviation,9.282671004851846,18-09-01,0.0,13.0,0.2307692307692307,0.2307692307692307,0.4615384615384615,6.879876480847118,-0.0056183552730035,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN EJE CAFETERO - ANTIOQUIA,5.0,ANTIOQUIA,5353.0,HISPANIA,-75.90658827,5.799461575,5353.0,73.25875,64.96285714285715,1215051373.25,61.35738095238096,True,False,3
18-12-8815318-8051199,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA TERCIARIA QUE COMUNICA LA VEREDA BEBEDERO CON LA VEREDA LAGUNAS SECTOR LA ESCUELA EN EL MUNICIPIO DE LA PEÑA.,60000000.0,60000000.0,0.0,60000000.0,2018,2018-12-28,2018-12-28,240,2019-08-28,8051199,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8815318'},900258711,899999721,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE LA PENA,LIQUIDADO,BOGOTa D.C.,76.80078644005314,76.80078644005314,0.0,76.80078644005314,0,240,0.3200032768335548,250000.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,6.263049179106652,18-12-01,3.0,2984.0,0.0,0.0,0.0,1.1860593102342123,-0.0016434712454463,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,True,False,4
17-12-7284584-6622493,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA QUE CONDUCE DE LA FINCA SAN MIGUEL A LA FINCA SAN RAFAEL EN EL SECTOR LA CURVA DE LA VEREDA LA FUENTE DEL MUNICIPIO DE TOCANCIPA,100000000.0,100000000.0,0.0,100000000.0,2017,2017-11-09,2017-11-30,300,2018-09-30,6622493,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7284584'},900258711,899999428,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE TOCANCIPA,LIQUIDADO,BOGOTa D.C.,135.5533354931498,135.5533354931498,0.0,135.5533354931498,0,300,0.4518444516438327,333333.3333333333,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,7.082716803062642,17-11-01,3.0,2190.0,0.0,0.0,0.0,1.245018042103503,-0.0008999458533839,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,False,False,4
17-12-7249610-6588397,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA QUE CONDUCE DE LA VEREDA EL PASO A LA VEREDA VIRGINIA SECTOR LA ESCUELA MUNICIPIO DE RICAURTE CUNDINAMARCA,148000000.0,148000000.0,0.0,148000000.0,2017,2017-10-31,2017-11-15,300,2018-09-15,6588397,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7249610'},900258711,890680059,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE RICAURTE CUNDINAMARCA,LIQUIDADO,BOGOTa D.C.,200.6189365298617,200.6189365298617,0.0,200.6189365298617,0,300,0.6687297884328723,493333.3333333333,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,7.648313978916867,17-10-01,3.0,2100.0,0.0,0.0,0.0,1.2654333506147988,-0.0009348113382155,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,False,False,4
19-12-9600316-8750709,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA QUE COMUNICA LA VEREDA PARAMON CON LA VEREDA GUAYAQUIL SECTOR  VARGAS EN EL MUNICIPIO DE PULI CUNDINAMARCA.,100000000.0,100000000.0,0.0,100000000.0,2019,2019-06-26,2019-06-28,180,2019-12-28,8750709,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9600316'},900258711,800085612,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE PULI,LIQUIDADO,BOGOTa D.C.,120.75602934854535,120.75602934854535,0.0,120.75602934854535,0,180,0.6708668297141409,555555.5555555555,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,6.915951414397547,19-06-01,3.0,3705.0,0.0,0.0,0.0,1.146865778227596,-0.0016865761044843,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,False,True,2
15-12-4463388-4099506,ANTIOQUIA - ALCALDiA MUNICIPIO DE BETANIA,ANTIOQUIA,TYPE_6,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONSTRUCCION DE GARRUCHA DE LA VEREDA EL CONTENO DEL MUNICIPIO DE BETANIA,33000000.0,33000000.0,0.0,33000000.0,2014,2014-06-27,2014-06-27,120,2014-10-27,4099506,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-4463388'},800099390-5,800041734,ANTIOQUIA,BETANIA,JUNTA DE ACCION COMUNAL VEREDA EL CONTENTO,LIQUIDADO,BETANIA,53.57142857142857,53.57142857142857,0.0,53.57142857142857,0,120,0.4464285714285714,275000.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,False,False,False,Neither,5.743391863325639,14-06-01,0.0,2.0,0.0,0.0,0.0,1.725177150974026,-0.0005383882710906,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN EJE CAFETERO - ANTIOQUIA,5.0,ANTIOQUIA,5091.0,BETANIA,-75.980983695,5.7491237745,5091.0,160.42000000000002,66.53428571428572,272543568.1666667,60.001428571428576,True,False,2
15-12-4275663-3943147,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONSTRUCCION DE PLACA HUELLA EN LA VIA PRINCIPAL DE LA VEREDA SAN PABLO SECTOR EL DIAMANTE,50000000.0,50000000.0,0.0,50000000.0,2014,2014-11-25,2014-11-25,180,2015-05-25,3943147,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-4275663'},900258711,8906801541,CUNDINAMARCA,BOGOTa D.C.,CONSTRUCCION DE PLACA HUELLA EN LA VIA PRINCIPAL DE LA VEREDA SAN PABLO SECTOR EL DIAMANTE,LIQUIDADO,BOGOTa D.C.,81.16883116883118,81.16883116883118,0.0,81.16883116883118,0,180,0.4509379509379509,277777.7777777777,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,6.34285393374191,14-11-01,3.0,126.0,0.0,0.0,0.0,3.0712420998930785,-0.0036037725010847,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,True,False,4
19-12-9519445-8663866,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA QUE COMUNICA LA VEREDA LA ARGENTINA  CON LA VEREDA QUIPILITO EN EL SECTOR EL PUENTE; MUNICIPIO DE QUIPILE  CUNDINAMARCA.,50000000.0,50000000.0,0.0,50000000.0,2019,2019-06-10,2019-06-14,180,2019-12-14,8663866,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9519445'},900258711,899999431,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE QUIPILE,LIQUIDADO,BOGOTa D.C.,60.37801467427269,60.37801467427269,0.0,60.37801467427269,0,180,0.3354334148570704,277777.7777777777,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,5.915951414397548,19-06-01,3.0,3358.0,0.0,0.0,0.0,1.144717992633896,-0.0018073366026339,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,False,True,2
19-12-9564560-8706017,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA TERCIARIA QUE COMUNICA LA VEREDA GAZUCA BAJO CON LA VEREDA GAZUCA ALTO SECTOR ESCUELA DEL MPIO DE MACHETA,120000000.0,120000000.0,0.0,120000000.0,2019,2019-06-18,2019-06-28,180,2019-12-28,8706017,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9564560'},900258711,899999401,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE MACHETA,LIQUIDADO,BOGOTa D.C.,144.90723521825444,144.90723521825444,0.0,144.90723521825444,0,180,0.8050401956569692,666666.6666666666,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,7.1789858202313415,19-06-01,3.0,3513.0,0.0,0.0,0.0,1.1397166900685334,-0.0017722496090848,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,False,True,2
17-12-7196680-6540509,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA QUE COMUNICA LAS VEREDAS FLORENCIA Y MOGABO; SECTOR LOS EDIFICIOS VEREDA FLORENCIA DEL MUNICIPIO DE VIOTA - CUNDINAMARCA,98000000.0,98000000.0,0.0,98000000.0,2017,2017-10-18,2017-10-30,240,2018-06-30,6540509,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7196680'},900258711,890680142,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE VIOTA - CUNDINAMARCA,LIQUIDADO,BOGOTa D.C.,132.8422687832868,132.8422687832868,0.0,132.8422687832868,0,240,0.553509453263695,408333.3333333333,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,7.053570457403125,17-10-01,3.0,1863.0,0.0,0.0,0.0,1.3658383439316817,-0.0010037174495762,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,False,False,4
18-13-8738585-7997501,SANTANDER - ALCALDiA MUNICIPIO DE SURATA,SANTANDER,TYPE_6,CONTRATACION MINIMA CUANTIA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO Y AMPLIACION DE CAMINOS A TRAVES DEL MOVIMIENTO DE TIERRAS EN EL SECTOR DE LA VEREDA SANTA ROSA DEL  MUNICIPIO DE SURATA- SANTANDER,21735000.0,21735000.0,0.0,21735000.0,2018,2018-12-11,2018-12-11,21,2019-01-01,7997501,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-13-8738585'},890205051,901012885,SANTANDER,SURATa,FORMULACION Y EJECUCION DE PROYECTOS DE INGENIERIA SAS,LIQUIDADO,SURATa,27.82108488790925,27.82108488790925,0.0,27.82108488790925,0,21,1.3248135660909166,1035000.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,False,False,False,Neither,4.798106774001494,18-12-01,0.0,25.0,0.0,0.0,0.0,2.2732504065264805,0.0078109075942665,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,68.0,SANTANDER,68780.0,SURATÁ,-73.00681936333332,7.450066001333333,68780.0,37.48,90.47714285714288,376664123.5,59.91809523809523,True,False,4
17-13-6892833-6278524,NARIÑO - ALCALDiA MUNICIPIO DE LA LLANADA,NARIÑO,TYPE_6,CONTRATACION MINIMA CUANTIA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONTRATAR LAS OBRAS DE MEJORAMIENTO VIAL  EN LA VEREDA SANTA ROSA DEL MUNICIPIO DE LA LLANADA NARIÑO,20508800.0,20508800.0,0.0,20508800.0,2017,2017-08-08,2017-08-08,8,2017-08-16,6278524,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-13-6892833'},800149894,87062989,NARIÑO,LA LLANADA,HOMERO CORAL ERASO,LIQUIDADO,LA LLANADA,27.80036246961911,27.80036246961911,0.0,27.80036246961911,0,8,3.4750453087023887,2563600.0,0.0,0.0,0.0,MUNICIPALITY,PACIFICA,False,False,False,Neither,4.797031788257471,17-08-01,0.0,20.0,0.0,0.0,0.0,5.937750980673749,-0.0003474999423403,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN PACÍFICO,52.0,NARIÑO,52385.0,LA LLANADA,-77.60359621666666,1.4840623223333334,52385.0,30.74875,77.30428571428571,493233900.6666667,59.17166666666667,False,False,3
19-12-9546706-8689884,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",EL MEJORAMIENTO DE LA VIA QUE CONDUCE DEL BARRIO NARIÑO A LA VEREDA PUEBLO VIEJO; SECTOR EL RESBALON DEL MUNICIPIO DE CHOCONTA CUNDINAMARCA,100000000.0,100000000.0,0.0,100000000.0,2019,2019-06-17,2019-06-28,180,2019-12-28,8689884,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9546706'},900258711,899999357,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE CHOCONTA,LIQUIDADO,BOGOTa D.C.,120.75602934854535,120.75602934854535,0.0,120.75602934854535,0,180,0.6708668297141409,555555.5555555555,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,6.915951414397547,19-06-01,3.0,3504.0,0.0,0.0,0.0,1.1406125568727008,-0.0017745415698701,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,False,True,2
16-11-5321182-4942744,SANTANDER - ALCALDiA MUNICIPIO DE SANTA HELENA DEL OPoN,SANTANDER,TYPE_2,SELECCION ABREVIADA DE MENOR CUANTIA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MANTENIMIENTO Y CONSERVACION DE LAS VIAS RURALES DEL MUNICIPIO DE SANTA HELENA DEL OPON,49997250.0,49996961.0,0.0,49996961.0,2016,2016-08-04,2016-08-08,90,2016-11-08,4942744,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-11-5321182'},800099832,91500443,SANTANDER,SANTA HELENA DEL OPoN,NELSON JOHANNY LOPEZ,LIQUIDADO,SANTA HELENA DEL OPoN,72.51706057683242,72.51664140516785,0.0,72.51664140516785,0,90,0.8057404600574205,555521.7888888889,-5.780317917475857e-06,0.0,0.0,MUNICIPALITY,ANDINA,False,False,False,Neither,6.18024020336278,16-08-01,0.0,23.0,0.0869565217391304,0.0869565217391304,0.0869565217391304,6.139463703830421,-0.0037184736451871,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,68.0,SANTANDER,68720.0,SANTA HELENA DEL OPÓN,-73.615827552,6.416471628799999,68720.0,43.525,65.59142857142857,1488066918.1066666,60.09309523809524,False,False,3
17-12-7165256-6509282,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA  QUE CONDUCE  DE LA VEREDA  HATO FIERO HACIA LA VEREDA  GUANGUITA ALTO  SECTOR ESCUELA  HATO BAJO  MUNICIPIO DE CHOCONTA CUNDINAMARCA,265605400.0,265605400.0,0.0,265605400.0,2017,2017-10-10,2017-10-30,300,2018-08-30,6509282,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7165256'},900258711,899999357,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE CHOCONTA,LIQUIDADO,BOGOTa D.C.,360.0369789499225,360.0369789499225,0.0,360.0369789499225,0,300,1.2001232631664085,885351.3333333334,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,8.492001281351492,17-10-01,3.0,1681.0,0.0,0.0,0.0,1.4727626568776049,-0.0011072905297981,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,False,False,4
17-12-7147404-6497190,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA TERCIARIA QUE COMUNICA EL CENTRO POBLADO PUENTE QUETAME CON LA VEREDA TIBROTE ALTO; SECTOR URAPANES EN EL MUNICIPIO DE QUETAME CUNDINAMARCA.,100000000.0,100000000.0,0.0,100000000.0,2017,2017-10-03,2017-10-30,240,2018-06-30,6497190,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7147404'},900258711,800094716,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE QUETAME,LIQUIDADO,BOGOTa D.C.,135.5533354931498,135.5533354931498,0.0,135.5533354931498,0,240,0.5648055645547908,416666.6666666667,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,7.082716803062642,17-10-01,3.0,1549.0,0.0,0.0,0.0,1.5837870056858818,-0.0011505719296908,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,False,False,4
17-12-7324181-6652403,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA QUE DESDE EL CASCO CONDUCE A LA VEREDA USATAMA SECTOR PUENTE LOS GUAYABOS MUNICIPIO DE FUSAGASUGA; CUNDINAMARCA.,50000000.0,50000000.0,0.0,50000000.0,2017,2017-11-10,2017-11-30,240,2018-07-30,6652403,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7324181'},900258711,890680008,CUNDINAMARCA,BOGOTa D.C.,"MUNICIPIO DE FUSAGASUGA, CUNDINAMARCA",LIQUIDADO,BOGOTa D.C.,67.7766677465749,67.7766677465749,0.0,67.7766677465749,0,240,0.2824027822773954,208333.3333333333,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,6.082716803062642,17-11-01,3.0,2345.0,0.0,0.0,0.0,1.2206084543134377,-0.0008428066494108,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,False,False,4
